holiday,dest_name,hotel_name,stars,description,photo_url,link
Thanksgiving,Porto,Mercure Porto Centro Hotel,4,"Set in the storied city center, this polished, modern hotel is a 7-minute walk from a metro station, and 8 minutes on foot from the iconic Clérigos Church and bell tower.",https://lh3.googleusercontent.com/p/AF1QipNa3eeotqDidBCMCH6cGrpO98ucIKFGpNnVC3k=w592-h404-n-k-rw-no-v1,https://www.google.com/travel/hotels/Porto/entity/CgoIzJnnz9_rgcQvEAE?ap=MABa2AEKBQisAhAAEgIIRSIDR0JQKhYKBwjjDxALGBMSBwjjDxALGBwYCSABsAEAWAFoAYIBJTB4ODBiZWI3ODJhNGY1N2RkMToweDNhY2NkNWU2ZDViMzc5YTOaAS0SBVBvcnRvGiQweGQyNDY1YWJjNGUxNTNjMToweGE2NDhkOTU2NDBiMTE0YmOqAQ4KAgghEgIIFRICCFsYAaoBEgoCCBESAggqEgIIOBICCAIYAaoBDwoCCC4SAwiAARICCAwYAaoBEQoDCKkBEgMIqwESAwiqARgBkgECIAFoAA&g2lb=2502404%2C4208993%2C4223281%2C4252074%2C4253230%2C4253565%2C4254308%2C4258168%2C4260007%2C4265959%2C4270442%2C4274032%2C4274649%2C4276660%2C4282211%2C4282363%2C4284819%2C4251519%2C4263910%2C4265427%2C4270859%2C4280642%2C4281193%2C4282092&un=1&rp=QABIAg&ictx=1&tcfs=EhoaGAoKMjAxOS0xMS0xORIKMjAxOS0xMS0yOCIYCgoyMDE5LTExLTE5EgoyMDE5LTExLTI4UgA&ved=0CJUBEKjgAigHahgKEwjo5KOEobzjAhUAAAAAHQAAAAAQwww&
Thanksgiving,Porto,Eurostars Das Artes Hotel,4,"On a narrow street, this colorful, relaxed hotel is a 13-minute walk from the Carolina Michaelis metro station, 2 km from the Sé do Porto, a Romanesque cathedral and 4 km from the Fundação de Serralves cultural complex.",https://lh5.googleusercontent.com/p/AF1QipOh4t4WCYn4FRZjqtFqdy6CWaWIEoLt1oLIfzpK=w325-h216-k-no,https://www.google.com/travel/hotels/Porto/entity/CgoI4ajI8JCxr6oiEAE?ap=MAFa2AEKBQisAhAAEgIIUCIDR0JQKhYKBwjjDxALGBMSBwjjDxALGBwYCSABsAEAWAFoAYIBJTB4ODBiZWI3ODJhNGY1N2RkMToweDNhY2NkNWU2ZDViMzc5YTOaAS0SBVBvcnRvGiQweGQyNDY1YWJjNGUxNTNjMToweGE2NDhkOTU2NDBiMTE0YmOqAQ4KAgghEgIIFRICCFsYAaoBEgoCCBESAggqEgIIOBICCAIYAaoBDwoCCC4SAwiAARICCAwYAaoBEQoDCKkBEgMIqwESAwiqARgBkgECIAFoAA&g2lb=2502404%2C4208993%2C4223281%2C4252074%2C4253230%2C4253565%2C4254308%2C4258168%2C4260007%2C4265959%2C4270442%2C4274032%2C4274649%2C4276660%2C4282211%2C4282363%2C4284819%2C4251519%2C4263910%2C4265427%2C4270859%2C4280642%2C4281193%2C4282092&un=1&rp=QABIAg&ictx=1&tcfs=EhoaGAoKMjAxOS0xMS0xORIKMjAxOS0xMS0yOCIYCgoyMDE5LTExLTE5EgoyMDE5LTExLTI4UgA&ved=0CJEBEKjgAigHahgKEwjo5KOEobzjAhUAAAAAHQAAAAAQmg0&
Thanksgiving,Barcelona,Sallès Hotel Pere IV,4,"A 3-minute walk from Bogatell metro station, this modern hotel is also 2 km from both the Picasso Museum and the Sagrada Família cathedral.",https://lh3.googleusercontent.com/p/AF1QipNitWGyUkDSwHaLtg_bwIIYIAW3cW5g8UsUybg=w592-h404-n-k-rw-no-v1,https://www.google.com/travel/hotels/Barcelona/entity/CgsI-qiIrNTo5LrtARAB?ap=MAFa-QIKBQisAhAAEgIIbiIDR0JQKhYKBwjjDxALGBMSBwjjDxALGBwYCSABsAEAWAFoAYIBJTB4ODBiZWI3ODJhNGY1N2RkMToweDNhY2NkNWU2ZDViMzc5YTOaATISCUJhcmNlbG9uYRolMHgxMmE0OTgxNjcxOGUzMGU1OjB4NDRiMGZiM2Q0ZjQ3NjYwYaoBHgoCCCESAggIEgIIFRICCGcSAghbEgIILxICCFoYAaoBCgoCCBISAghoGAGqAQYKAggUGACqAQwKAwidARIDCJ4BGAGqAREKAwi2ARIDCLgBEgMIuQEYAaoBCgoCCBwSAgg2GAGqAQYKAgglGACqAQYKAghkGACqARYKAggREgIIKhICCDgSAghXEgIIfxgBqgEmCgIILhIDCIABEgIIOxIDCIcBEgIISBIDCIMBEgIIAxIDCIkBGAGqAQwKAwiuARIDCLIBGAGqAQcKAwinARgAqgERCgMIqQESAwirARIDCKoBGAGSAQIgAWgA&g2lb=2502404%2C4208993%2C4223281%2C4252074%2C4253230%2C4253565%2C4254308%2C4258168%2C4260007%2C4265959%2C4270442%2C4274032%2C4274649%2C4276660%2C4282211%2C4282363%2C4284819%2C4251519%2C4263910%2C4265427%2C4270859%2C4280642%2C4281193%2C4282092&un=1&rp=QABIAg&ictx=1&tcfs=EhoaGAoKMjAxOS0xMS0xORIKMjAxOS0xMS0yOCIYCgoyMDE5LTExLTE5EgoyMDE5LTExLTI4UgA&ved=0CKYBEKjgAigIahgKEwjo5KOEobzjAhUAAAAAHQAAAAAQvg8&
Thanksgiving,Barcelona,Room Mate Gerard Hotel,4,"Occupying an elegant stone rowhouse on a side street in the bustling city center, this polished hotel is a 7-minute walk from Arc de Triomf train station and a 10-minute walk from Plaça de Catalunya square.",https://lh3.googleusercontent.com/p/AF1QipOViJutR8nOe7YhvlW_MJi-3KQ3vuVo4PTfzq0p=w592-h404-n-k-rw-no-v1,https://www.google.com/travel/hotels/Barcelona/entity/CgsI-cDpy87J74GzARAB?ap=MAFa-QIKBQisAhAAEgIIcyIDR0JQKhYKBwjjDxALGBMSBwjjDxALGBwYCSABsAEAWAFoAYIBJTB4ODBiZWI3ODJhNGY1N2RkMToweDNhY2NkNWU2ZDViMzc5YTOaATISCUJhcmNlbG9uYRolMHgxMmE0OTgxNjcxOGUzMGU1OjB4NDRiMGZiM2Q0ZjQ3NjYwYaoBHgoCCCESAggIEgIIFRICCGcSAghbEgIILxICCFoYAaoBCgoCCBISAghoGAGqAQYKAggUGACqAQwKAwidARIDCJ4BGAGqAREKAwi2ARIDCLgBEgMIuQEYAaoBCgoCCBwSAgg2GAGqAQYKAgglGACqAQYKAghkGACqARYKAggREgIIKhICCDgSAghXEgIIfxgBqgEmCgIILhIDCIABEgIIOxIDCIcBEgIISBIDCIMBEgIIAxIDCIkBGAGqAQwKAwiuARIDCLIBGAGqAQcKAwinARgAqgERCgMIqQESAwirARIDCKoBGAGSAQIgAWgA&g2lb=2502404%2C4208993%2C4223281%2C4252074%2C4253230%2C4253565%2C4254308%2C4258168%2C4260007%2C4265959%2C4270442%2C4274032%2C4274649%2C4276660%2C4282211%2C4282363%2C4284819%2C4251519%2C4263910%2C4265427%2C4270859%2C4280642%2C4281193%2C4282092&un=1&rp=QABIAg&ictx=1&tcfs=EhoaGAoKMjAxOS0xMS0xORIKMjAxOS0xMS0yOCIYCgoyMDE5LTExLTE5EgoyMDE5LTExLTI4UgA&ved=0CF8QqOACKAVqGAoTCOjko4ShvOMCFQAAAAAdAAAAABDKEA&
Thanksgiving,Barcelona,Hotel Barcelona 1882,4,"Among shops and restaurants in the bustling Eixample district, this sophisticated hotel is 4 minutes' walk from a metro station and 5 minutes' walk from Sagrada Família, Gaudí's famous unfinished church.",https://lh3.googleusercontent.com/p/AF1QipOkRkBWzIFFwK-h-B-RxI9wufYKvK5klEsH1qk2=w592-h404-n-k-rw-no-v1,https://www.google.com/travel/hotels/Barcelona/entity/CgsIuMbFms7wj-CcARAB?ap=EgNDQXcwA1r5AgoFCKwCEAASAghzIgNHQlAqFgoHCOMPEAsYExIHCOMPEAsYHBgJIAGwAQBYAWgBggElMHg4MGJlYjc4MmE0ZjU3ZGQxOjB4M2FjY2Q1ZTZkNWIzNzlhM5oBMhIJQmFyY2Vsb25hGiUweDEyYTQ5ODE2NzE4ZTMwZTU6MHg0NGIwZmIzZDRmNDc2NjBhqgEeCgIIIRICCAgSAggVEgIIZxICCFsSAggvEgIIWhgBqgEKCgIIEhICCGgYAaoBBgoCCBQYAKoBDAoDCJ0BEgMIngEYAaoBEQoDCLYBEgMIuAESAwi5ARgBqgEKCgIIHBICCDYYAaoBBgoCCCUYAKoBBgoCCGQYAKoBFgoCCBESAggqEgIIOBICCFcSAgh_GAGqASYKAgguEgMIgAESAgg7EgMIhwESAghIEgMIgwESAggDEgMIiQEYAaoBDAoDCK4BEgMIsgEYAaoBBwoDCKcBGACqAREKAwipARIDCKsBEgMIqgEYAZIBAiABaAA&g2lb=2502404%2C4208993%2C4223281%2C4252074%2C4253230%2C4253565%2C4254308%2C4258168%2C4260007%2C4265959%2C4270442%2C4274032%2C4274649%2C4276660%2C4282211%2C4282363%2C4284819%2C4251519%2C4263910%2C4265427%2C4270859%2C4280642%2C4281193%2C4282092&un=1&rp=QABIAg&ictx=1&tcfs=EhoaGAoKMjAxOS0xMS0xORIKMjAxOS0xMS0yOCIYCgoyMDE5LTExLTE5EgoyMDE5LTExLTI4UgA&ved=0CE4QqOACKARqGAoTCOjko4ShvOMCFQAAAAAdAAAAABCMEg&
Thanksgiving,Bali,Prama Sanur Beach Hotel Bal,5,"Residential area with views from Bajra Sandhi Monument, plus mangrove vegetation & local dining.",https://lh3.googleusercontent.com/p/AF1QipN5UfEqqvkShY1JyUXD8pjq-8wJi_2XvhKvZ9hm=w296-h202-n-k-rw-no-v1,https://www.google.com/travel/hotels/Bali/entity/CgoImov5tc7vq4gyEAE?ap=MAFa5gIKBAh4EAAiA0dCUCoWCgcI5A8QARgdEgcI5A8QAhgMGA4gAbABAFgBaAGaAS0SBEJhbGkaJTB4MmRkMTQxZDNlODEwMGZhMToweDI0OTEwZmIxNGIyNGU2OTCiARMKCy9nLzEyMWh4aDFqEgRCYWxpqgEwCgIIIRICCAgSAggVEgIIDRICCGcSAghbEgMIjgESAwiUAhICCC8SAghaEgIIVBgBqgELCgIIEhIDCJsBGAGqAQcKAwihAhgAqgEOCgIIHBICCEcSAgg2GAGqAQ4KAgglEgIIdRICCHoYAaoBEgoCCBESAgg4EgIIVxICCAIYAaoBNQoCCC4SAgg7EgIIVhICCDoSAwiHARICCEgSAgg9EgMIgwESAggDEgIIDBIDCIkBEgIIJxgBqgERCgMIrgESAwiyARIDCLQBGAGqAQYKAghjGACqAQoKAghQEgIITxgBqgEKCgIINRICCDIYAZIBAiABaAA&g2lb=4208993%2C4223281%2C4252074%2C4253230%2C4253564%2C4254308%2C4258168%2C4260007%2C4270442%2C4274032%2C4282211%2C4282357%2C4282363%2C4265427%2C4270859%2C4280642%2C4286045%2C4288058&un=1&rp=QABIAg&ictx=1&tcfs=Ei0KCy9nLzEyMWh4aDFqEgRCYWxpGhgKCjIwMTktMTEtMTkSCjIwMTktMTEtMjgiGAoKMjAxOS0xMS0xORIKMjAxOS0xMS0yOFIA&ved=0CE0QqOACKANqGAoTCMiisuz8yOMCFQAAAAAdAAAAABCeAw&
Thanksgiving,Bali,The Jayakarta,4,"Set in traditional Hindu-inspired buildings, this relaxed hotel on Legian Beach is 2 km from both the Seminyak neighborhood and the DMZ Bali 3D museum, and 7 km from Waterborn Bali water park.",https://lh3.googleusercontent.com/p/AF1QipPgTp_O_1_GIZn0xff-8PJTEuDJo9rEKO6lyii_=w296-h202-n-k-rw-no-v1,https://www.google.com/travel/hotels/Bali/entity/CgsI7eSqmvWVyumfARAB?ap=MAFa5gIKBAh4EAAiA0dCUCoWCgcI5A8QARgdEgcI5A8QAhgMGA4gAbABAFgBaAGaAS0SBEJhbGkaJTB4MmRkMTQxZDNlODEwMGZhMToweDI0OTEwZmIxNGIyNGU2OTCiARMKCy9nLzEyMWh4aDFqEgRCYWxpqgEwCgIIIRICCAgSAggVEgIIDRICCGcSAghbEgMIjgESAwiUAhICCC8SAghaEgIIVBgBqgELCgIIEhIDCJsBGAGqAQcKAwihAhgAqgEOCgIIHBICCEcSAgg2GAGqAQ4KAgglEgIIdRICCHoYAaoBEgoCCBESAgg4EgIIVxICCAIYAaoBNQoCCC4SAgg7EgIIVhICCDoSAwiHARICCEgSAgg9EgMIgwESAggDEgIIDBIDCIkBEgIIJxgBqgERCgMIrgESAwiyARIDCLQBGAGqAQYKAghjGACqAQoKAghQEgIITxgBqgEKCgIINRICCDIYAZIBAiABaAA&g2lb=4208993%2C4223281%2C4252074%2C4253230%2C4253564%2C4254308%2C4258168%2C4260007%2C4270442%2C4274032%2C4282211%2C4282357%2C4282363%2C4265427%2C4270859%2C4280642%2C4286045%2C4288058&un=1&rp=OAFAAEgC&ictx=1&tcfs=Ei0KCy9nLzEyMWh4aDFqEgRCYWxpGhgKCjIwMTktMTEtMTkSCjIwMTktMTEtMjgiGAoKMjAxOS0xMS0xORIKMjAxOS0xMS0yOFIA&
Thanksgiving,Bali,The Kuta Beach Heritage Hotel,5,"Across the street from the beach, this upscale hotel is a 13-minute walk from the shops of Jalan Legian and 1.8 km from Waterbom Bali water park.",https://lh3.googleusercontent.com/proxy/baS0T3uHo0nNzYWIbEzsDmqcIfC4UE1Lcqqf_V0rBm5kHhGqz9Ymcd6bcHTf0LGqYLLKKty2oTl_HtMx10kpDr3UJwbUM-Iaz3dk09F8HAqg1CWW_RCdJuM5qLR6j9RGYlbxPtYwlVSwgJ89eG--akC8WREegj4=w296-h202-n-k-rw-no-v1,https://www.google.com/travel/hotels/Bali/entity/CgoIuvDRitnckeRlEAE?ap=MAFa5gIKBAh4EAAiA0dCUCoWCgcI5A8QARgdEgcI5A8QAhgMGA4gAbABAFgBaAGaAS0SBEJhbGkaJTB4MmRkMTQxZDNlODEwMGZhMToweDI0OTEwZmIxNGIyNGU2OTCiARMKCy9nLzEyMWh4aDFqEgRCYWxpqgEwCgIIIRICCAgSAggVEgIIDRICCGcSAghbEgMIjgESAwiUAhICCC8SAghaEgIIVBgBqgELCgIIEhIDCJsBGAGqAQcKAwihAhgAqgEOCgIIHBICCEcSAgg2GAGqAQ4KAgglEgIIdRICCHoYAaoBEgoCCBESAgg4EgIIVxICCAIYAaoBNQoCCC4SAgg7EgIIVhICCDoSAwiHARICCEgSAgg9EgMIgwESAggDEgIIDBIDCIkBEgIIJxgBqgERCgMIrgESAwiyARIDCLQBGAGqAQYKAghjGACqAQoKAghQEgIITxgBqgEKCgIINRICCDIYAZIBAiABaAA&g2lb=4208993%2C4223281%2C4252074%2C4253230%2C4253564%2C4254308%2C4258168%2C4260007%2C4270442%2C4274032%2C4282211%2C4282357%2C4282363%2C4265427%2C4270859%2C4280642%2C4286045%2C4288058&un=1&rp=OAFAAEgC&ictx=1&tcfs=Ei0KCy9nLzEyMWh4aDFqEgRCYWxpGhgKCjIwMTktMTEtMTkSCjIwMTktMTEtMjgiGAoKMjAxOS0xMS0xORIKMjAxOS0xMS0yOFIA&
Thanksgiving,New York City,The Iroquois New York,4,"Set on a Midtown block lined with private clubs, this upscale, century-old hotel is 2 blocks from Times Square, Bryant Park and Grand Central, and 5 blocks from Rockefeller Center.",https://lh3.googleusercontent.com/p/AF1QipMwV49Y5wQ6NaPtYz84Q3ZztkkiJubhRgFM5ULN=w592-h404-n-k-rw-no-v1,https://www.google.com/travel/hotels/New%20York/entity/CgoIx__006Xtv7MXEAE?ap=MAFa_wMKBQisAhAAEgAiA0dCUCoWCgcI4w8QCxgTEgcI4w8QCxgcGAkgAbABAFgBaAiCASUweDgwYmViNzgyYTRmNTdkZDE6MHgzYWNjZDVlNmQ1YjM3OWEzmgExEghOZXcgWW9yaxolMHg4OWMyNGZhNWQzM2YwODNiOjB4YzgwYjhmMDZlMTc3ZmU2MqoBFgoCCCESAggIEgIIZxICCC8SAghUGAGqAQ8KAggSEgMImwESAghoGAGqARYKAggUEgIIGxICCDASAghSEgIIThgBqgEHCgMInAEYAKoBBwoDCKECGACqASIKAggcEgIIURICCFgSAghzEgIIRxICCF8SAgg2EgIITRgBqgEfCgIIJRICCHUSAwigAhICCHcSAgh4EgIIeRICCHYYAaoBBgoCCGQYAKoBIgoCCBESAggqEgIIQBICCDgSAghXEgIIAhICCH8SAggrGAGqAU4KAgguEgMIgAESAgg8EgIIOxICCFYSAgg6EgMIhwESAggaEgIISBICCD0SAwiDARICCEsSAggDEgIIDBICCFMSAggoEgMIiQESAggnGAGqAQwKAwiuARIDCLMBGAGqAQwKAwipARIDCKsBGAGqAQoKAghQEgIITBgBqgEMCgMIowESAwikARgBqgEWCgIINRICCBMSAggLEgIIMhICCF0YAZIBAiABaAA&g2lb=2502404%2C4208993%2C4223281%2C4252074%2C4253230%2C4253565%2C4254308%2C4258168%2C4260007%2C4265959%2C4270442%2C4274032%2C4274649%2C4276660%2C4282211%2C4282363%2C4284819%2C4251519%2C4263910%2C4265427%2C4270859%2C4280642%2C4281193%2C4282092&un=1&rp=QABIAg&ictx=1&tcfs=EhoaGAoKMjAxOS0xMS0xORIKMjAxOS0xMS0yOCIYCgoyMDE5LTExLTE5EgoyMDE5LTExLTI4UgA&ved=0CG0QqOACKAVqGAoTCOjko4ShvOMCFQAAAAAdAAAAABDcHQ&
Thanksgiving,New York City,Grand Hyatt New York,4,"Adjacent to Grand Central station, this sophisticated Midtown hotel is 13 minutes' walk from Times Square and 14 minutes' walk from the Empire State Building.",https://lh3.googleusercontent.com/p/AF1QipMMJfGocaTzM_UVzQ2JNzSjhH6UptrAOm4ZVrPC=w296-h202-n-k-rw-no-v1,https://www.google.com/travel/hotels/New%20York/entity/CgoImeqn5sP5xYFQEAE?ap=MAFapAMKBQisAhAAIgNHQlAqFgoHCOMPEAsYExIHCOMPEAsYHBgJIAGwAQBYAWgBmgExEghOZXcgWW9yaxolMHg4OWMyNGZhNWQzM2YwODNiOjB4YzgwYjhmMDZlMTc3ZmU2MqIBFQoJL20vMDJfMjg2EghOZXcgWW9ya6oBFgoCCCESAggIEgIIZxICCC8SAghUGAGqAQ8KAggSEgMImwESAghoGAGqARIKAggUEgIIGxICCFISAghOGAGqASIKAggcEgIIURICCFgSAghzEgIIRxICCF8SAgg2EgIITRgBqgEfCgIIJRICCHUSAwigAhICCHcSAgh4EgIIeRICCHYYAaoBBgoCCGQYAKoBHgoCCBESAggqEgIIQBICCDgSAghXEgIIAhICCH8YAaoBTgoCCC4SAwiAARICCDwSAgg7EgIIVhICCDoSAwiHARICCBoSAghIEgIIPRIDCIMBEgIISxICCAMSAggMEgIIUxICCCgSAwiJARICCCcYAaoBCgoCCFASAghMGAGqARYKAgg1EgIIExICCAsSAggyEgIIXRgBkgECIAFoAA&g2lb=2502404%2C4208993%2C4223281%2C4252074%2C4253230%2C4253565%2C4254308%2C4258168%2C4260007%2C4270442%2C4274032%2C4276660%2C4282211%2C4282363%2C4284819%2C4263910%2C4265427%2C4270859%2C4280642%2C4281193%2C4282092&un=1&rp=ChgqFgoHCOMPEAsYExIHCOMPEAsYHBgJIAFIAg&ictx=1&tcfs=Ei8KCS9tLzAyXzI4NhIITmV3IFlvcmsaGAoKMjAxOS0xMS0xORIKMjAxOS0xMS0yOCIYCgoyMDE5LTExLTE5EgoyMDE5LTExLTI4UgA&ved=0CDsQqOACKANqFwoTCOi0qreLvuMCFQAAAAAdAAAAABBw&
Thanksgiving,New York City,Dream Downtown,4,"A 4-minute walk from The High Line and a mile from Union Square, this trendy hotel is set between the Meatpacking District and Chelsea.",https://lh3.googleusercontent.com/p/AF1QipNfnIQirr5_sTE6p5tlwLbC_bCECoU6keOq-d4g=w296-h202-n-k-rw-no-v1,https://www.google.com/travel/hotels/New%20York/entity/CgoIseq2jrae6sR_EAE?ap=MAFapAMKBQisAhAAIgNHQlAqFgoHCOMPEAsYExIHCOMPEAsYHBgJIAGwAQBYAWgBmgExEghOZXcgWW9yaxolMHg4OWMyNGZhNWQzM2YwODNiOjB4YzgwYjhmMDZlMTc3ZmU2MqIBFQoJL20vMDJfMjg2EghOZXcgWW9ya6oBFgoCCCESAggIEgIIZxICCC8SAghUGAGqAQ8KAggSEgMImwESAghoGAGqARIKAggUEgIIGxICCFISAghOGAGqASIKAggcEgIIURICCFgSAghzEgIIRxICCF8SAgg2EgIITRgBqgEfCgIIJRICCHUSAwigAhICCHcSAgh4EgIIeRICCHYYAaoBBgoCCGQYAKoBHgoCCBESAggqEgIIQBICCDgSAghXEgIIAhICCH8YAaoBTgoCCC4SAwiAARICCDwSAgg7EgIIVhICCDoSAwiHARICCBoSAghIEgIIPRIDCIMBEgIISxICCAMSAggMEgIIUxICCCgSAwiJARICCCcYAaoBCgoCCFASAghMGAGqARYKAgg1EgIIExICCAsSAggyEgIIXRgBkgECIAFoAA&g2lb=2502404%2C4208993%2C4223281%2C4252074%2C4253230%2C4253565%2C4254308%2C4258168%2C4260007%2C4270442%2C4274032%2C4276660%2C4282211%2C4282363%2C4284819%2C4263910%2C4265427%2C4270859%2C4280642%2C4281193%2C4282092&un=1&rp=ChgqFgoHCOMPEAsYExIHCOMPEAsYHBgJIAFIAg&ictx=1&tcfs=Ei8KCS9tLzAyXzI4NhIITmV3IFlvcmsaGAoKMjAxOS0xMS0xORIKMjAxOS0xMS0yOCIYCgoyMDE5LTExLTE5EgoyMDE5LTExLTI4UgA&ved=0CH8QqOACKAdqFwoTCOi0qreLvuMCFQAAAAAdAAAAABBw&
Thanksgiving,Malé,Murex Beach Hotel,5,"Great location overall for sightseeing, recreation, and getting around",https://lh3.googleusercontent.com/proxy/ldXzeg2TBXmMki303fyg9uE6kxY-EC0u3fZRS0oqjXi5oz9uDn4i7uBxR4PawTv0vkWsjqbQK54s5Z4m1ACzDDPgQPN1audxyBPMRbesHjUwOEJEPvvWo4YWymQvD1QWkkEaCMFTxsPEjRub0n1IKDV1Kr21P3Y=w296-h202-n-k-rw-no-v1,https://www.google.com/travel/hotels/Mal%C3%A9/entity/CgsI0ffq2Pjr_YP4ARAB?ap=MAFaeQoFCJYBEAASAghNIgNHQlAqFgoHCOMPEAsYExIHCOMPEAsYHBgJIAGwAQBYAWgBmgEuEgVNYWzDqRolMHgzYjNmN2U1NjA3ZDFmNWU1OjB4OGFkOGU5OWI1YTA1MTI5OaIBEQoIL20vMGZxOXkSBU1hbMOpkgECIAFoAA&g2lb=2502404%2C4208993%2C4223281%2C4252074%2C4253230%2C4253565%2C4254308%2C4258168%2C4260007%2C4270442%2C4274032%2C4276660%2C4282211%2C4282363%2C4284819%2C4263910%2C4265427%2C4270859%2C4280642%2C4281193%2C4282092&un=1&rp=ChgqFgoHCOMPEAsYExIHCOMPEAsYHBgJIAFIAg&ictx=1&tcfs=EisKCC9tLzBmcTl5EgVNYWzDqRoYCgoyMDE5LTExLTE5EgoyMDE5LTExLTI4IhgKCjIwMTktMTEtMTkSCjIwMTktMTEtMjhSAA&ved=0CDoQqOACKAJqGAoTCOi0qreLvuMCFQAAAAAdAAAAABD4Aw&
Thanksgiving,Malé,Simry Beachside Maldives,3,This trendy hotel beachfront hotel along the Laccadive Sea is a 4-minute walk from the Malé Friday Mosque and 10 km from the Mulee-aage Palace. The Velana International Airport is 7 km away.,https://lh3.googleusercontent.com/p/AF1QipPEloxk0z0p1gpi0z2x-9nyCUUUSl9RNrTv76Bn=w296-h202-n-k-rw-no-v1,https://www.google.com/travel/hotels/Mal%C3%A9/entity/CgsI8tTPlaDQvOj8ARAB?ap=MABapAEKBQiWARAAEgIITSIDR0JQKhYKBwjjDxALGBMSBwjjDxALGBwYCSABsAEAWAFoCIoBKAoSCSPx6jv1ihBAEQDWw0hwX1JAEhIJhiOh6enhEEARANbDCCRkUkCaAS4SBU1hbMOpGiUweDNiM2Y3ZTU2MDdkMWY1ZTU6MHg4YWQ4ZTk5YjVhMDUxMjk5ogERCggvbS8wZnE5eRIFTWFsw6mSAQIgAWgA&g2lb=2502404%2C4208993%2C4223281%2C4252074%2C4253230%2C4253565%2C4254308%2C4258168%2C4260007%2C4270442%2C4274032%2C4276660%2C4282211%2C4282363%2C4284819%2C4263910%2C4265427%2C4270859%2C4280642%2C4281193%2C4282092&un=1&rp=ChgqFgoHCOMPEAsYExIHCOMPEAsYHBgJIAFIAg&ictx=1&tcfs=EjIKCS9tLzAxNGdrahILTWFsZXNoZXJiZXMaGAoKMjAxOS0xMS0xORIKMjAxOS0xMS0yOCIYCgoyMDE5LTExLTE5EgoyMDE5LTExLTI4UgA&ved=0CEsQqOACKANqGAoTCOi0qreLvuMCFQAAAAAdAAAAABDHBw&
Thanksgiving,Malé,Hathaa Beach Maldives,3,"Fronted by a white-sand beach along the Laccadive Sea, this relaxed guesthouse is 7 km from Velana International Airport and a 15-minute walk from Hulhumale' Central Park.",https://lh3.googleusercontent.com/p/AF1QipNuSORCtkTCvhT8XCuioDCXs2VKdyUYHREl4jn6=w296-h202-n-k-rw-no-v1,https://www.google.com/travel/hotels/Mal%C3%A9/entity/CgoIur7m5rGu3M53EAE?ap=MABapAEKBQiWARAAEgIITSIDR0JQKhYKBwjjDxALGBMSBwjjDxALGBwYCSABsAEAWAFoCIoBKAoSCSPx6jv1ihBAEQDWw0hwX1JAEhIJhiOh6enhEEARANbDCCRkUkCaAS4SBU1hbMOpGiUweDNiM2Y3ZTU2MDdkMWY1ZTU6MHg4YWQ4ZTk5YjVhMDUxMjk5ogERCggvbS8wZnE5eRIFTWFsw6mSAQIgAWgA&g2lb=2502404%2C4208993%2C4223281%2C4252074%2C4253230%2C4253565%2C4254308%2C4258168%2C4260007%2C4270442%2C4274032%2C4276660%2C4282211%2C4282363%2C4284819%2C4263910%2C4265427%2C4270859%2C4280642%2C4281193%2C4282092&un=1&rp=ChgqFgoHCOMPEAsYExIHCOMPEAsYHBgJIAFIAg&ictx=1&tcfs=EjIKCS9tLzAxNGdrahILTWFsZXNoZXJiZXMaGAoKMjAxOS0xMS0xORIKMjAxOS0xMS0yOCIYCgoyMDE5LTExLTE5EgoyMDE5LTExLTI4UgA&ved=0CI8BEKjgAigHahgKEwjotKq3i77jAhUAAAAAHQAAAAAQxwc&
